epoch,accuracy,loss,val_accuracy,val_loss,epoch_time_s
1,0.19021065533161163,1.678398609161377,0.27074235677719116,1.6088370084762573,28.44563572000152
2,0.267657995223999,1.5678653717041016,0.31877729296684265,1.5208396911621094,13.948336564999408
3,0.3469640612602234,1.4911361932754517,0.39737990498542786,1.4433501958847046,13.799780987999839
4,0.3928128778934479,1.440140962600708,0.44541484117507935,1.3982363939285278,13.875370906000171
5,0.4244113862514496,1.3938729763031006,0.49344977736473083,1.3429805040359497,13.753438911999183
6,0.4541511833667755,1.3535487651824951,0.4890829622745514,1.3273319005966187,13.674203904000024
7,0.48389095067977905,1.3188397884368896,0.49344977736473083,1.2804239988327026,13.803962188998412
8,0.4758364260196686,1.3009889125823975,0.47598254680633545,1.2717653512954712,13.887704840999504
9,0.49008673429489136,1.279707908630371,0.5327510833740234,1.2248128652572632,13.856985342999906
10,0.5037174820899963,1.2500722408294678,0.5414847135543823,1.2171626091003418,13.899822102999678
11,0.5099132657051086,1.237634539604187,0.5807860493659973,1.193955659866333,14.012095320000299
12,0.5099132657051086,1.2228481769561768,0.5720524191856384,1.1922622919082642,13.84112774300047
13,0.5123915672302246,1.199717402458191,0.5414847135543823,1.1675596237182617,13.598764452999603
14,0.5173482298851013,1.1988489627838135,0.5633187890052795,1.1490747928619385,13.78533232999871
15,0.5384138822555542,1.1772160530090332,0.5938864350318909,1.1343570947647095,13.911350053000206
16,0.5520446300506592,1.1591278314590454,0.5982532501220703,1.1304821968078613,13.870402922000721
17,0.5322180986404419,1.159903883934021,0.5938864350318909,1.1119167804718018,13.890027826000733
18,0.5446096658706665,1.15277898311615,0.6026200652122498,1.1038483381271362,14.07954214900019
19,0.5718711018562317,1.1421538591384888,0.5720524191856384,1.1129144430160522,13.92608713700065
20,0.5433704853057861,1.1213377714157104,0.5764192342758179,1.1053909063339233,13.828683866000574
21,0.5799256563186646,1.106844425201416,0.5938864350318909,1.0950359106063843,13.863831347000087
22,0.5557620525360107,1.1108683347702026,0.6069868803024292,1.074690580368042,13.877309876999789
23,0.5520446300506592,1.1102217435836792,0.6026200652122498,1.0674344301223755,13.665764256998955
24,0.553903341293335,1.106967568397522,0.6069868803024292,1.0623527765274048,13.851091553000515
25,0.5731102824211121,1.1020190715789795,0.6113536953926086,1.0590999126434326,13.694222813001034
26,0.5594795346260071,1.1027448177337646,0.6200873255729675,1.0458067655563354,13.642223512999408
27,0.5731102824211121,1.0882041454315186,0.6331877708435059,1.043454885482788,13.834221016999436
28,0.5762081742286682,1.0752558708190918,0.6113536953926086,1.0465278625488281,13.8928743689994
29,0.5687732100486755,1.0651419162750244,0.6069868803024292,1.0480493307113647,13.364036850000048
30,0.5724906921386719,1.0734118223190308,0.6026200652122498,1.0328865051269531,13.596853424000074
31,0.5619578957557678,1.0728975534439087,0.6069868803024292,1.0339244604110718,13.748346292999486
32,0.5712515711784363,1.0653938055038452,0.6113536953926086,1.0314000844955444,13.792293263999454
33,0.5947955250740051,1.0398144721984863,0.5895196795463562,1.0373798608779907,13.781616317000953
34,0.5749689936637878,1.0532079935073853,0.6069868803024292,1.0327048301696777,13.651859150999371
35,0.575588583946228,1.061096429824829,0.6157205104827881,1.034591555595398,13.748854876001133
