epoch,accuracy,loss,val_accuracy,val_loss,epoch_time_s
1,0.20817844569683075,2.119431734085083,0.235807865858078,1.7689459323883057,34.39929068699894
2,0.22057001292705536,1.7080386877059937,0.2532750964164734,1.6468725204467773,9.790366230001382
3,0.23915737867355347,1.665382742881775,0.29694321751594543,1.5902844667434692,10.13303642900064
4,0.2515489459037781,1.6061521768569946,0.3144104778766632,1.56332266330719,10.01656688500043
5,0.28562578558921814,1.5748809576034546,0.3231441080570221,1.5018693208694458,9.777053967000029
6,0.31784385442733765,1.5272880792617798,0.3231441080570221,1.5089788436889648,9.652280200998575
7,0.3444857597351074,1.4894424676895142,0.35807859897613525,1.4476373195648193,9.954121081000267
8,0.359355628490448,1.476178765296936,0.375545859336853,1.4389901161193848,9.630519047999769
9,0.38042131066322327,1.4324321746826172,0.3930130898952484,1.4050655364990234,10.012093811999875
10,0.3798017203807831,1.4163695573806763,0.40611353516578674,1.3945786952972412,9.955579665000187
11,0.3990086615085602,1.3997503519058228,0.41484716534614563,1.360289454460144,10.013859330001651
12,0.40210655331611633,1.3757474422454834,0.41484716534614563,1.3460421562194824,9.939042542000607
13,0.4231722354888916,1.3615524768829346,0.4410480260848999,1.329409122467041,10.034224757999255
14,0.4231722354888916,1.3490455150604248,0.4192139804363251,1.3127747774124146,10.084138125999743
15,0.4677819013595581,1.3119463920593262,0.4235807955265045,1.294287085533142,9.967058199999883
16,0.4547707438468933,1.302602767944336,0.471615731716156,1.2808260917663574,9.9328741850004
17,0.4684014916419983,1.2849615812301636,0.4585152864456177,1.260073184967041,9.786330218999865
18,0.4684014916419983,1.2871123552322388,0.45414847135543823,1.2587132453918457,9.73066542900051
19,0.4696406424045563,1.263090968132019,0.4497816562652588,1.2651448249816895,9.707267554000282
20,0.48513010144233704,1.2519474029541016,0.4497816562652588,1.2459847927093506,10.302364478000527
21,0.5105328559875488,1.2284845113754272,0.46724891662597656,1.2284038066864014,9.849339500999122
22,0.4876084327697754,1.235180139541626,0.49344977736473083,1.2102012634277344,9.739055702999394
23,0.5167286396026611,1.2162859439849854,0.47598254680633545,1.2178301811218262,10.118486405001022
24,0.4938042163848877,1.2303252220153809,0.4803493320941925,1.199921727180481,10.2340383009996
25,0.4993804097175598,1.214512825012207,0.47598254680633545,1.2016255855560303,9.507187617000454
26,0.5272614359855652,1.1912217140197754,0.5152838230133057,1.170499324798584,9.828045062999081
27,0.5080544948577881,1.1997950077056885,0.4890829622745514,1.1731160879135132,10.217730287999075
28,0.5142503380775452,1.17778480052948,0.47598254680633545,1.1835724115371704,9.677908865000063
29,0.535315990447998,1.156430721282959,0.49344977736473083,1.1813323497772217,9.573759130000326
30,0.5235440135002136,1.1880742311477661,0.5371178984642029,1.1506712436676025,9.878086685999733
31,0.5266419053077698,1.1681627035140991,0.5196506381034851,1.1626518964767456,10.115866702999483
32,0.54027259349823,1.1375871896743774,0.5065501928329468,1.1569942235946655,9.697030433999316
33,0.5421313643455505,1.1351209878921509,0.48471614718437195,1.167358636856079,9.806595359999847
34,0.5396530628204346,1.130923867225647,0.5152838230133057,1.1522761583328247,10.21811237699876
35,0.5501858592033386,1.1328182220458984,0.5021833777427673,1.1583281755447388,9.68402862700168
36,0.5563816428184509,1.1375361680984497,0.4978165924549103,1.1483561992645264,9.771681789001377
37,0.5483271479606628,1.129881739616394,0.5021833777427673,1.1618332862854004,10.30999241399877
38,0.5532837510108948,1.1243571043014526,0.5152838230133057,1.135134220123291,9.782998844999383
39,0.5545229315757751,1.1156941652297974,0.5152838230133057,1.142274022102356,9.630279777999021
40,0.5470879673957825,1.1210843324661255,0.5152838230133057,1.1288042068481445,9.905144469999868
41,0.5607187151908875,1.1069157123565674,0.5327510833740234,1.1191744804382324,9.75552597800015
42,0.5662949085235596,1.1069785356521606,0.5545851588249207,1.1117147207260132,9.970281914000225
43,0.5532837510108948,1.0920668840408325,0.5720524191856384,1.1068311929702759,10.009205775000737
44,0.5557620525360107,1.092193841934204,0.5502183437347412,1.10602605342865,10.09217957799956
45,0.5625774264335632,1.079630732536316,0.5458515286445618,1.100503921508789,9.74305631900097
46,0.5594795346260071,1.0832678079605103,0.5589519739151001,1.100325107574463,9.819085851000636
47,0.5625774264335632,1.0818039178848267,0.5327510833740234,1.110549807548523,10.036040076000063
48,0.5824039578437805,1.0571997165679932,0.5589519739151001,1.083418846130371,9.828933782000604
49,0.5774473547935486,1.070069670677185,0.5502183437347412,1.0990694761276245,10.093526369000756
50,0.5563816428184509,1.0795621871948242,0.5371178984642029,1.1224569082260132,9.941129589000411
51,0.5811648368835449,1.0605242252349854,0.5807860493659973,1.0727732181549072,9.745565006998731
52,0.5836431384086609,1.06026029586792,0.5720524191856384,1.091265320777893,9.7644105090003
53,0.5985130071640015,1.0537649393081665,0.5851528644561768,1.0787439346313477,9.893086145999405
54,0.5718711018562317,1.0528253316879272,0.5720524191856384,1.0801278352737427,10.237965577000068
55,0.5855018496513367,1.0445613861083984,0.5764192342758179,1.0737658739089966,9.860686939000516
56,0.5811648368835449,1.0629898309707642,0.5502183437347412,1.0782482624053955,9.98517358800018
57,0.5910780429840088,1.0335235595703125,0.5545851588249207,1.1017589569091797,9.999090434001118
58,0.5923172235488892,1.0335156917572021,0.5458515286445618,1.0863722562789917,9.980652963000466
59,0.586741030216217,1.0286197662353516,0.5458515286445618,1.0859519243240356,9.935172802001034
60,0.5935564041137695,1.0134360790252686,0.567685604095459,1.0783319473266602,10.005537846998777
61,0.5793060660362244,1.0439751148223877,0.5545851588249207,1.09577214717865,9.781385259000672
